point_id,Group Accessibility
820788075189888,1.097348928451538
1064373741188113,2.1691641807556152
976877486651465,2.4755406379699707
625553329563376,2.191414594650269
733829115152388,2.6735095977783203
975965806542008,2.670046329498291
982371929593899,2.9547200202941895
841883763409944,2.337120532989502
956367038449879,2.574552536010742
1300050403991007,1.7173080444335938
1188577331601971,2.535254955291748
892253371331068,1.437913179397583
1157261998297573,2.5948214530944824
883701792694029,2.725666046142578
606535354697646,2.1357545852661133
1287480501839395,1.23370099067688
1338816280057170,2.657485008239746
901558541086929,1.155151128768921
1215443702434004,1.7146683931350708
1334138997253149,1.3910973072052002
709996744208115,2.1124186515808105
1152223578532413,2.6105337142944336
1291657584753478,2.1391329765319824
1359890604810301,1.372499704360962
668559445075055,2.0694026947021484
967302451095339,1.9450223445892336
1353937725324462,2.118934392929077
969165103830666,1.829381823539734
1299965797084673,2.284841537475586
1081935675648027,2.413541316986084
1093740234927556,1.6093547344207764
985203099522550,1.8354898691177368
591046242158329,1.5293638706207275
1318211302390167,2.662879467010498
1225680131487301,2.39642333984375
1350780999651344,1.6241501569747925
910433116875153,2.2441272735595703
1020918598934162,2.0773534774780273
1310775349859537,2.472416400909424
1352024648701825,2.634322166442871
849772025619488,1.9536272287368777
778833873422637,2.46278977394104
1313628289031269,1.4746034145355225
910478316665443,4.005792617797852
1327894484597437,1.263295292854309
1356982468423546,2.661684513092041
608500544233754,2.567049503326416
1308128609877510,2.00023889541626
1358268271431107,2.7861509323120117
1292247744788421,1.9413994550704956
1132513753970295,1.7326322793960571
875927309932025,1.0441128015518188
1187248791724501,2.879028797149658
1284448055604418,2.2969517707824707
892128558547190,2.6789469718933105
938371864145516,2.6562633514404297
610746097580526,2.5759477615356445
1317430322240976,2.379796981811523
1286238542041091,3.0054731369018555
1307903733121215,2.588251829147339
972357036848415,2.616729259490967
1328485044340825,2.75333309173584
1299825374740250,2.395852565765381
1124674672048695,2.4857659339904785
1336195083720049,1.640174388885498
981096723052462,2.155292510986328
908406550467309,1.1880744695663452
1345883692473275,2.6264853477478027
1229510627687043,2.38102388381958
1269589497317782,2.400635242462158
1357228804658250,2.1895275115966797
1089946258924181,2.3216042518615723
547888547481117,1.6778733730316162
1125303535447253,2.0725603103637695
983894226405316,1.198383092880249
925224725561245,1.9158843755722048
736429670820905,2.3184375762939453
1346841099207658,1.6274781227111816
1226804328207661,1.8619858026504517
941627597287121,2.1591286659240723
503531318492655,1.085360765457153
1234647417423137,1.876366138458252
817555166559612,1.4204964637756348
991364871743418,1.6958073377609253
972808944261850,2.636094570159912
936602920802551,1.4454047679901123
544636550444616,2.021888494491577
1103385746883436,2.090167999267578
1124083698623048,2.568742513656616
942538579841605,2.6675376892089844
823735766212176,2.609428882598877
1318107385489936,2.6606674194335938
1061377234822896,2.1068975925445557
1287369685229088,2.7266902923583984
1134755250822484,2.2236030101776123
790911976223643,1.1430786848068235
1011396683165768,2.2959399223327637
959113328379417,1.4122326374053955
906396496759771,2.1696109771728516
1061030924842382,2.6940317153930664
1048999862832597,2.7065577507019043
1308474183401248,2.6655969619750977
1354403555283111,2.611743927001953
1166068268074292,2.1041030883789062
1300042014039671,1.0595803260803225
1324284151815229,1.941849946975708
907828340611203,2.572269916534424
895413445017558,2.141395092010498
955885398874499,1.3915070295333862
816730640466697,2.145785331726074
975360893962910,1.665585160255432
861166661480224,2.6570792198181152
1006873726967707,2.5006070137023926
1295382860863731,1.887472987174988
1130759841700636,1.7201358079910278
1354438842173185,1.068697214126587
904648237883290,1.8655496835708616
1339204553454405,1.153276801109314
1284844795529667,2.65475082397461
888498489689234,2.3660731315612793
508371333682878,1.1880117654800415
1300547364195613,2.0505173206329346
1297541634174389,2.203503131866455
1122975678894865,3.869913101196289
1079646755774338,1.0800516605377195
1178516799492337,1.7706652879714966
1105491216526388,2.636198043823242
1337468150496869,2.111879825592041
884138393388982,1.691389799118042
877607653097608,2.3548851013183594
1355465154952826,2.403597831726074
1306539180066951,2.498509407043457
1331857774066301,1.4883017539978027
1358284417882952,1.986814260482788
955024718859597,1.8797870874404907
1298009450889280,2.421841621398926
1299341390702003,0.9427162408828736
1349407975433274,3.7037668228149414
1311426232835911,1.2210252285003662
1314543775803504,2.664736747741699
969113553894177,1.426354169845581
591482446300295,1.400685429573059
676088076820635,2.3108792304992676
1311357062592176,2.113027811050415
703947904887211,2.8864688873291016
1286928545313877,0.9955634474754332
1243353596303584,2.6541714668273926
1290830651625272,2.028202533721924
1064801754674934,1.6548540592193604
1315896442388018,1.1652579307556152
1324795808012529,2.4812731742858887
1294605831057554,1.988944411277771
1358495714522284,2.7205376625061035
1353260778576309,2.661292552947998
1343091489693626,2.624303817749023
1297380061127220,2.6940393447875977
625146969455908,1.6152474880218506
1267933757475629,2.666254997253418
1347618005609243,2.01586651802063
995760894809166,2.6722769737243652
948295513024429,1.4126588106155396
1330918504481438,2.6508688926696777
1293824498166171,2.52257776260376
981899346467089,1.7773030996322632
1181656213235613,2.463433265686035
913276396591907,2.4168310165405273
890906524973239,2.669379234313965
1330451888353165,1.229176640510559
887111599014904,1.3546756505966189
874231420346463,2.6805100440979004
1250842379193199,1.1339094638824463
881711343124757,2.271347999572754
1110215289475866,2.294219970703125
776357597168872,2.665493965148926
817082649232286,2.63137149810791
1283967115705123,1.6806867122650146
878796140689044,1.3707621097564695
745632676568291,1.710942625999451
1319677822006908,2.01598596572876
817110415844735,2.6007204055786133
562653735123609,2.5299134254455566
1234469070796756,2.6556787490844727
1357431458297819,2.3628005981445312
909850537542904,2.6558847427368164
1343465346198063,2.639554977416992
905944967376004,1.5177321434020996
1335240763827899,1.9646618366241455
897153691017033,2.5960705280303955
976597706674893,2.685237407684326
1277596289493454,2.0810813903808594
916759202513645,2.609434127807617
1270204210576904,2.633676528930664
1315422122200768,2.08908748626709
936788267464888,2.713611125946045
1099104421220240,2.3211328983306885
838033384628704,2.4387564659118652
1070434367571228,2.6854348182678223
908566320361421,2.5991086959838867
1220143828608583,2.163200855255127
1357627051296757,2.630192756652832
721223286671605,1.4570729732513428
907340130538646,2.671478271484375
879694903093682,1.3658804893493652
993883514892242,1.3962782621383667
1043177653391748,1.7130334377288818
1021346818503492,1.2305883169174194
1080651562891425,2.3784656524658203
834826073783985,2.2515549659729004
1074441903750227,1.015310525894165
958407871986988,2.6511101722717285
826059024677286,2.6386260986328125
1288578255159076,3.9927496910095215
1240697936652568,2.801084041595459
1240135793281193,1.4384405612945557
935929847443093,2.3240532875061035
1107595420569951,2.595404148101806
1098938324610393,1.6581416130065918
1033010501169359,2.4680380821228027
1309044959978426,2.3601489067077637
1034036273670730,2.65115737915039
919815521914883,2.0393829345703125
815763406002544,2.665421485900879
1316856855815334,2.5926880836486816
1351955928855893,1.3485114574432373
969677467737231,2.606844186782837
1313975242331871,2.668220043182373
944568409896663,2.1827213764190674
1324080141639280,2.2569284439086914
1308803719709174,2.868527412414551
556415763289900,2.6158523559570312
861168792333893,2.6310067176818848
951750652494156,2.601539134979248
747097106996086,2.0881805419921875
1112218503308829,1.4771523475646973
1050693719336529,2.319338321685791
766870788467642,1.893466114997864
902765260950063,2.4673757553100586
911873043418667,2.5192668437957764
821627323011003,2.133397102355957
1330960264172273,2.430708646774292
1321484671837475,1.67539644241333
872741506654817,2.460509777069092
1273295593377564,2.580178737640381
589005526487021,1.4225246906280518
1286977341971307,2.1336283683776855
1194603524540388,3.9723734855651855
1006200530751937,2.5462584495544434
1288819718371897,2.698638439178467
1340553883516178,2.620774745941162
900377427698415,2.4519519805908203
1352273121806026,2.8439879417419434
1306238920242104,2.0776801109313965
1126325057853774,2.7492103576660156
1322737441456112,1.6617677211761477
1339315520341164,2.80027437210083
1255138898536747,2.273433208465576
829462158905859,1.1517629623413086
855513842053233,2.637948989868164
552662353623272,2.20431137084961
960731014990811,2.3825063705444336
1345423039173295,1.465733528137207
893483755093509,2.00921630859375
1314967899314843,2.5391087532043457
1336294846986217,2.6843886375427246
599012832269577,2.7567591667175293
977056636895582,2.6270008087158203
608403491326206,2.6397814750671387
1006088610774168,1.8319649696350095
1077927636930899,1.2460355758666992
1359083464475055,2.657920837402344
822654078458376,1.9950811862945557
1347784689160508,2.414124011993408
828433851385999,2.6109061241149902
1236309066822224,2.1549324989318848
943463230847123,1.214897632598877
1077613893459034,1.8295146226882937
936125128023635,1.5249953269958496
596063169222231,2.0079102516174316
1271776186824488,1.4020493030548096
920703585807943,2.399324417114258
1031751318262472,2.472226619720459
1187600878680978,2.7057647705078125
859370851595235,2.60518741607666
1340727193501577,1.495002031326294
567038402195305,2.247415065765381
1174716036288376,2.4347023963928223
1152349128777230,2.3326592445373535
1233063584061175,2.365192413330078
1023379504860203,1.0981380939483645
915338163065629,3.184262752532959
1299462637378220,2.6831655502319336
872924777663585,1.748400092124939
965306600896562,2.3626742362976074
1301804531219156,1.4499523639678955
1147035835810082,2.1261448860168457
1207490940086094,2.0176405906677246
1338972433626919,2.587400436401367
1328690290861286,1.481496810913086
797174724637853,2.6182146072387695
1314615702571050,2.663630962371826
852065139892730,2.271891832351685
1292568974723056,2.408975124359131
1359117571393299,2.0590295791625977
964569088246769,2.097963333129883
1328679864489184,1.7706446647644043
1319497758753110,2.6070876121520996
1334474671288584,1.4368239641189575
1325244684812855,3.0010085105895996
880396026391020,2.660670757293701
1308938007170148,1.060131549835205
1008578726781803,2.6479945182800293
929335162006564,2.653280735015869
823728396071503,2.6164631843566895
963030904523985,1.948354125022888
1348467435525374,2.4464850425720215
1317474738873079,2.3410885334014893
937629370876687,2.6530017852783203
1116923602907790,2.6472268104553223
904137920861121,2.597254753112793
1332738803792486,2.425689220428467
1089314888790610,1.0349470376968384
872242181367449,1.4736618995666504
923951515052069,1.6849281787872314
939202924238214,2.4280385971069336
915781490250022,0.9797866940498352
985793225563226,1.0647835731506348
933651645172056,2.304480791091919
1299617104229476,1.9206589460372925
773388904048876,3.952967166900635
1106366813653097,2.674713134765625
974951203853118,2.4689831733703613
819534018687190,1.3295350074768066
1331054713961734,1.2279146909713743
1338195486581482,2.644134521484375
988213435229032,1.5507543087005615
1356024882014380,2.657787799835205
940162656806904,2.652044773101806
1192007667892553,2.643068313598633
1299777317378628,3.41145658493042
1328793154342942,2.689661979675293
1261602548095978,2.039031744003296
604748685032218,2.6125917434692383
602405681771484,2.451131582260132
1357678801506507,1.042668104171753
1358233961770086,2.251981735229492
946048306152690,2.4451518058776855
1323999218322064,2.7062206268310547
919115152742326,2.002739906311035
1342843343776404,2.398844003677368
885265346310245,2.2573938369750977
1308597519794779,2.6826014518737793
910155002893432,2.0286455154418945
1035289797001945,2.9759750366210938
897952071462559,2.129162311553955
1308531913028770,1.999599575996399
897945028129090,2.6468825340270996
1321134201937886,2.424940586090088
1179866606053317,2.6069936752319336
862234209238895,2.9280714988708496
1359424071580998,2.638551712036133
875275983024651,2.6505250930786133
819768098897166,2.6670546531677246
1288542595171764,2.606815814971924
1155584505110764,2.6758337020874023
935105384796258,2.690103530883789
915018949827500,2.6413769721984863
1136849616811155,2.7097506523132324
935933353894701,2.2955050468444824
836626806995380,2.6446661949157715
1323586445194843,2.687964916229248
1050324882692794,2.6731882095336914
1114186882465358,1.1405918598175049
1311957046111503,1.99541699886322
864847775415937,2.666090965270996
916490540093593,1.7961734533309937
1014847689501065,2.650911331176758
935959797653242,2.393510341644287
939428167103933,2.6764988899230957
617430756556163,2.617828845977783
914572266998456,2.681044101715088
1086155311891663,2.317819595336914
963040014446778,2.024662494659424
1301242737221231,1.81260347366333
1167311853898243,2.6735153198242188
1094369418242531,2.337188243865967
1314352622524697,0.9921325445175172
830742470903722,2.6672730445861816
921357965104395,1.1327531337738037
855354666270952,1.4296375513076782
1311471402740328,2.656266689300537
921332082960575,2.510910987854004
743903359968629,1.4749146699905396
531635579051908,2.664373874664306
887848852894855,2.021332263946533
1317906799115332,2.618473529815674
910397706483660,2.611988067626953
823670436197334,1.7517839670181274
1339332466785152,2.6672940254211426
984099258999198,2.341864824295044
882120779561807,2.5761823654174805
1357711557945361,2.7438607215881348
1290328091839497,1.9955483675003052
886706115966715,2.219838380813598
1165271781518902,1.3842761516571045
1321246491605802,2.671895980834961
1054914745453245,2.910696506500244
1314872806093840,2.6610608100891113
869347841815732,2.445352077484131
848356749087491,2.2622671127319336
856657845063760,1.2611687183380127
1310144826538784,2.2688422203063965
1153267392735636,2.194154739379883
943565879814385,2.6743059158325195
569221951975216,1.884649634361267
905729547784642,1.0827035903930664
539629951630835,2.484532117843628
697191864847871,3.01431655883789
916212269651419,2.5209836959838867
973927220268104,2.85111665725708
774727430692088,1.0489492416381836
1087811902529735,1.9207630157470703
1046308629795395,1.117012619972229
1321915201635066,2.072192668914795
758997902556942,1.228566288948059
1024613884611758,2.6482815742492676
859878078213891,2.406683444976806
1312955059376280,2.109133243560791
950066003443736,1.5958731174468994
734576961793373,1.8755278587341309
898146037964598,2.1104040145874023
934647335003855,2.6574721336364746
1351399852071600,2.1464362144470215
820287012205145,2.4105725288391113
1351669352079400,1.3051033020019531
1320398671963994,2.6678600311279297
1157497601614372,1.064903736114502
913997309379389,2.381431579589844
1335085563530384,2.4756455421447754
897648054301338,1.047722101211548
1174783963239656,2.9422402381896973
1287981835190221,1.517011046409607
1313254616739935,1.616446614265442
958783101547800,1.7440272569656372
1347884245804455,1.08349871635437
918853549086046,2.173893451690674
1341914626356170,2.837121963500977
935733107740879,2.85329532623291
550570903391441,1.3023762702941897
1355327794826761,2.022831678390503
1315228876022877,2.2891786098480225
1312387606313722,2.250925302505493
754744833338881,1.71648108959198
1301185216950236,2.6392250061035156
1335420190520439,1.8749587535858152
952892409183938,2.6550021171569824
1018038745957930,1.5076885223388672
1118199415574057,1.2879973649978638
1331529854175012,2.041555404663086
1340861066577692,1.5668635368347168
818514529073856,2.658428192138672
1128051288207370,2.363259792327881
952979485870643,2.2451279163360596
1287999158552877,1.6072837114334106
1151698448834219,2.2323055267333984
1351016086298399,2.723659038543701
1344982742830163,1.7069932222366333
939114936869433,2.123847723007202
1054998088361298,2.6461124420166016
980313320004806,2.01885986328125
978650693125529,2.322434425354004
930984330967349,2.592801094055176
953312012523076,2.098328113555908
932716214642858,2.9346494674682617
1249482322643062,1.8102259635925293
1315565602417097,2.7718329429626465
588106286602457,2.3152964115142822
1334212410565524,2.042820692062378
1298983663836645,2.170562267303467
795263484919240,3.021871566772461
666269348592523,2.665393352508545
1188006748566891,2.3513169288635254
1122351061666391,2.413844585418701
1349588679304767,1.7315807342529297
1287028585505857,2.204024314880371
895626664881251,1.5435014963150024
1075973893691991,1.8126674890518188
956217039125535,2.6710333824157715
921637352593870,1.722558617591858
1259155338367058,1.2471410036087036
1262437061826668,2.441194534301758
1327745101199631,1.5051802396774292
1078712449387452,2.014961004257202
975854303775275,2.278214931488037
1141840502952266,1.2944352626800537
1333488843872404,2.695326328277588
1314391502522615,1.2644776105880735
731766021471712,1.030318260192871
525212381976971,1.3536394834518433
1128198381034770,2.638214588165283
1339939256568688,2.385890245437622
678489054456778,1.9619696140289309
1286361662185398,2.559884548187256
815991319300114,1.3653334379196167
1322871505100562,2.6484298706054688
519072439919906,2.649148464202881
1286655942041774,2.046468496322632
1345636132818982,2.4063611030578613
986123435496524,2.3793139457702637
1300377357320333,1.4633415937423706
1336481343724806,2.668529987335205
573664781444118,2.6595335006713867
1139485853733229,2.290579319000244
776632696990152,2.882007122039795
926807098636595,2.778846740722656
817566335801124,2.240370750427246
1119053081915173,1.0288126468658447
1302345980649125,0.9800684452056884
966957657409031,2.6390719413757324
956059708530630,2.5054683685302734
928231541329688,1.1252152919769287
941871430902663,1.1688473224639893
1081773652866547,2.226649761199951
1349506655774025,2.4297385215759277
1149668129162788,2.10557222366333
936263410538151,2.672574520111084
1080731215850693,2.057002067565918
1159670674846253,1.3688015937805176
897005591524400,1.517928123474121
1130081351720327,2.0474939346313477
936825777341033,2.4659037590026855
588658599811243,2.2916817665100098
1308829536435412,2.1654887199401855
1339297693360443,2.626323699951172
554262323448082,2.833585262298584
1310662772894003,1.886741518974304
901428757851447,3.040752410888672
1070673393455619,2.6416015625
1296689400732493,1.484001398086548
1346109806096887,1.4453823566436768
1324278377974003,2.4231975078582764
1242797886358970,1.3208632469177246
829356871338819,1.130544900894165
830485567879374,2.251965045928955
577456761027841,2.37744665145874
942456142995646,2.651857852935791
1332604807627208,1.6696733236312866
909921269853392,1.4376378059387207
897758051497032,2.28335952758789
867153145130991,2.102123260498047
540689427735000,2.561850070953369
955617655290815,2.6229190826416016
1346722435917712,2.8777642250061035
956309292476223,1.6864949464797974
1352189612095048,2.0574493408203125
1075600237216982,1.4255728721618652
1298044370769973,2.3103551864624023
928746118545508,2.639711380004883
1135738834096335,2.258878231048584
932302674979651,2.645836353302002
904038384202417,2.618527412414551
957964818971095,2.4362642765045166
1310299659441488,1.0207417011260986
905152254069139,2.5954513549804688
836032307988280,2.609165668487549
1222749742021916,1.1154685020446775
948045132692847,1.005603313446045
1348933885490348,1.265493869781494
1142447863413444,1.346221923828125
1356424988397322,2.656994342803955
851494905715986,2.5880417823791504
1084932725801376,2.629598617553711
694753098250164,2.649339199066162
1270813736977534,2.039621353149414
925724311615415,3.0470337867736816
1299586404235416,1.453579306602478
1040866120219159,1.6982539892196655
1350267385353223,2.8916821479797363
1275621053311117,1.016624927520752
828574221079573,2.5601296424865723
1351719595227377,2.1327595710754395
912126536302268,2.3450326919555664
1089246972230676,1.6555434465408323
830234551947646,2.2060656547546387
1340458659976091,2.2765326499938965
889324015686850,2.479820966720581
1126489424493772,0.9860696196556092
1296846350968589,1.7135976552963257
1287223261692281,2.017496347427368
965998488155970,2.3586483001708984
1095944308318219,1.969557523727417
1166915967068490,1.6435673236846924
847492442515154,1.1497138738632202
832561990947544,2.6619315147399902
1322233205060634,1.5250569581985474
1007123629967493,2.2101850509643555
1110728050051435,1.6672271490097046
1307521183141220,2.331096649169922
972227687412769,2.890294075012207
1180961866616298,2.659207344055176
946679333632830,1.8168827295303345
1237505456664894,2.6821532249450684
1341023546601885,2.652305603027344
834884254837819,2.08433198928833
993933538746746,2.7046055793762207
1046241339796958,1.423563838005066
1317583118878296,2.6569061279296875
887649865862797,2.414419651031494
962288398105053,2.6689438819885254
1358505951327204,2.687297821044922
1352327435722691,2.3206279277801514
893302651927341,2.625293254852295
1254448901863716,1.121605396270752
769927738092544,2.612964153289795
921850055715627,2.6834912300109863
1358593668124473,2.847421169281006
1333884678012865,1.7641018629074097
1314975609196969,1.8591651916503904
923733822105252,2.338916540145874
1320073315566493,2.484635829925537
917797462604564,2.610442638397217
1311437072585918,2.158444881439209
974355010238870,2.661923408508301
1332421500999728,2.6924829483032227
894810908467247,1.0331308841705322
987765518938875,2.4107608795166016
1347503382437684,2.2357940673828125
1323840128564319,1.7199549674987793
1311625376411196,1.03706693649292
1356635795733653,2.80441951751709
948971102894160,2.2265419960021973
1353887061903122,2.4916176795959473
847551983141156,2.415104866027832
823545239410491,2.4952569007873535
1291045078261640,2.6588454246520996
838361047083462,2.62645959854126
587216205984888,0.9841719269752502
1307455149896522,1.341483473777771
539089911215743,1.3927347660064695
912871069860137,2.608489513397217
678759897385305,2.142643928527832
777283554322919,2.039222717285156
1318603392105328,1.1223514080047607
597227065655145,2.13938045501709
937518310337256,2.036080837249756
1354788448563642,2.0817747116088867
605797421163238,2.1916661262512207
884689742633354,2.5879998207092285
1312094512804462,2.4019479751586914
902295008349762,1.6651737689971924
1039602369990535,2.6404123306274414
1248560429079947,1.916035294532776
1350424565533930,2.01570987701416
925979835381044,2.8280725479125977
1357837267936206,2.658644199371338
1195416547842151,2.320387363433838
1247896439153805,2.602938175201416
902959663888000,2.585404396057129
908165840477395,2.6484851837158203
547378797481111,2.1770548820495605
1305548603416674,2.249608039855957
1238645849923600,2.653852939605713
775898160468500,2.3581480979919434
993635505304957,2.274106025695801
966284777796917,2.8691763877868652
1315454012464215,1.594313621520996
840553903216910,2.8508310317993164
1294269628192036,1.8100790977478027
1205785239853908,1.951718807220459
1328349170932245,2.6370773315429688
954953235856553,1.986231565475464
945269859562603,2.50692081451416
1277257889839223,1.0369573831558228
1291080481757212,3.1081700325012207
1307608469642292,1.6545408964157104
1027691605009887,2.648364543914795
1337336856906443,2.6455016136169434
1301814080570997,2.284726619720459
1203991136980861,2.5014681816101074
888852535011002,2.726447105407715
1319388265488805,1.948661208152771
1322817184766706,2.5954012870788574
726493659204902,1.384756326675415
1330417264274654,1.1169662475585938
930033571454828,2.5760436058044434
1313571319312616,1.4218143224716189
1333289523974670,2.663809299468994
1307660713116374,2.514277458190918
986640116307973,1.9582209587097168
818758135513742,1.0429967641830444
587156903360088,2.278597831726074
884863643408471,2.645204544067383
940136367014883,2.65353012084961
1297026080822642,2.11346435546875
764132689151681,2.62638521194458
1326737807968133,2.595669746398926
939704861205924,2.563237190246582
1069172313709557,1.7228020429611206
933242614124049,1.0025644302368164
825861101640847,2.642886161804199
832644890673329,3.9046530723571777
1226459978169122,2.171893835067749
908442340389558,1.8884210586547852
827061011563806,2.6662497520446777
1164651850919813,2.5141525268554688
1317528605606550,2.067646026611328
720949866440562,2.6780200004577637
1145561489741691,2.650754928588867
896345308374786,1.687844157218933
961633311574165,1.7449387311935425
1079801846661576,2.4339890480041504
929307161626841,2.3642048835754395
956079425413881,2.539907932281494
1297635000632819,1.4085125923156738
1045308313389739,1.162999391555786
1291013535114965,2.672903537750244
948535843394936,2.6580724716186523
807324810206441,2.576662540435791
1317743662249575,1.8857970237731936
1342535663020164,2.727418899536133
681915557190058,2.456724166870117
1342983656259536,1.9943039417266848
299097358510792,1.2393503189086914
919959659626176,2.5074217319488525
1339795999997750,1.3955411911010742
868541593870822,1.9916599988937376
986088558760064,2.081704616546631
954161008692939,2.614572525024414
1315267012362622,2.366174697875977
1356227278093841,1.4886497259140017
1175638349811891,2.671464443206787
899901394604117,1.7140437364578247
841705893370776,2.437095642089844
1330594034252202,1.77902352809906
794848614913658,2.6619977951049805
1345801342963649,2.47879695892334
589675729763969,2.5544371604919434
1335473851184402,1.7398126125335691
1239513763249719,2.721651077270508
1286157522096540,1.0830233097076416
1322936441672097,2.102814197540283
946398642793457,2.495795726776123
1333624774218737,2.6037817001342773
1352302718884659,1.177938461303711
917098156276244,2.467496871948242
514676849727441,2.091838836669922
558849195856109,1.773888111114502
895744405050568,2.251898765563965
1330988677482762,2.4998693466186523
1302913363627578,1.659561038017273
1284563012388938,1.600872039794922
1318503555719383,2.5832574367523193
543023774618659,2.4031753540039062
878785633221520,2.268352508544922
1355270738425937,0.9737281203269958
1357863358436794,2.5401549339294434
1324619982261203,2.045902729034424
890075075780457,1.034243941307068
1347845579265689,1.118988871574402
889343352512772,3.905264377593994
1262852527644075,2.649247646331787
1065331977948896,1.7306326627731323
929035151862615,2.1261162757873535
818634929083832,1.0769137144088743
1342441743322190,2.5415291786193848
946860892779839,2.607395648956299
786969515619356,1.2765727043151855
1264045540659086,2.6325888633728027
1359549651601956,1.966145634651184
1357668927948111,2.15807580947876
709027120308798,2.0285604000091553
905157243929177,2.2638330459594727
1290441551636500,1.499828577041626
511794330724182,1.506881594657898
993426705004190,2.244460344314575
847704500046323,2.2486414909362793
1288472442550272,1.8716325759887695
894073948343557,2.28969669342041
1226071301618165,2.8679656982421875
603891125119037,1.1885757446289062
907947657139868,2.4234633445739746
1355872491479887,1.8993204832077024
964957218251062,2.9350295066833496
1192567878068701,2.6516942977905273
675189037947417,2.964081287384033
950728332712093,1.3847476243972778
1352236902107605,2.3246829509735107
1357213658012113,1.366068720817566
1024120368668433,1.6125751733779907
592316149495965,1.9317818880081177
966447938127382,2.1023335456848145
1285222815744993,2.5539796352386475
1145952222552083,2.60551118850708
948209113580393,2.6189069747924805
852394393213185,2.6484317779541016
1327772824796268,2.513310432434082
1358416341198719,1.1236144304275513
943884860591404,2.6747288703918457
885650448778475,3.3396263122558594
906298001228379,1.2380681037902832
1320477951919875,1.5988050699234009
1346637766277192,2.6379499435424805
1356526054847675,2.174192428588867
1313188029588653,2.662731170654297
928687615239153,2.674875259399414
965085534163083,2.410311698913574
